eval_i,winner,strategy,total,rounds
1,player,1,326,2
1,player,1,146,3
1,dealer,1,348,1
1,dealer,1,180,3
1,dealer,2,166,2
1,player,2,164,3
1,player,2,167,2
1,dealer,2,79,3
1,player,2,334,1
1,player,2,90,3
1,dealer,3,93,2
1,dealer,3,47,3
1,player,3,89,2
1,player,3,158,1
1,dealer,3,46,3
1,dealer,3,44,3
1,player,3,80,2
1,dealer,3,78,2
1,player,3,43,3
1,dealer,3,41,3
1,dealer,3,161,1
1,player,3,39,3
1,player,3,43,3
1,player,3,38,3
1,dealer,4,376,1
1,dealer,4,303,2
1,dealer,4,321,3
2,player,1,332,2
2,player,1,180,3
2,dealer,1,340,1
2,dealer,1,148,3
2,player,2,159,3
2,player,2,156,2
2,player,2,83,3
2,player,2,359,1
2,dealer,2,88,3
2,dealer,2,155,2
2,dealer,3,176,1
2,player,3,81,2
2,player,3,178,1
2,dealer,3,85,2
2,player,3,37,3
2,dealer,3,84,2
2,player,3,45,3
2,player,3,82,2
2,dealer,3,39,3
2,dealer,3,31,3
2,player,3,46,3
2,dealer,3,32,3
2,dealer,3,47,3
2,player,3,37,3
2,dealer,4,330,2
2,dealer,4,347,1
2,dealer,4,323,3
3,player,1,184,3
3,player,1,329,2
3,dealer,1,312,1
3,dealer,1,175,3
3,player,2,363,1
3,player,2,149,2
3,player,2,167,3
3,dealer,2,145,2
3,player,2,100,3
3,dealer,2,76,3
3,player,3,190,1
3,player,3,79,2
3,dealer,3,27,3
3,player,3,49,3
3,dealer,3,89,2
3,player,3,36,3
3,player,3,87,2
3,player,3,45,3
3,dealer,3,142,1
3,dealer,3,90,2
3,dealer,3,43,3
3,dealer,3,37,3
3,player,3,43,3
3,dealer,3,43,3
3,dealer,4,333,1
3,dealer,4,353,2
3,dealer,4,314,3
4,player,1,342,2
4,dealer,1,155,3
4,dealer,1,333,1
4,player,1,170,3
4,player,2,346,1
4,player,2,84,3
4,player,2,171,3
4,dealer,2,85,3
4,player,2,142,2
4,dealer,2,172,2
4,player,3,38,3
4,dealer,3,39,3
4,player,3,173,1
4,dealer,3,42,3
4,player,3,87,2
4,player,3,83,2
4,dealer,3,54,3
4,player,3,41,3
4,player,3,39,3
4,dealer,3,164,1
4,dealer,3,80,2
4,dealer,3,85,2
4,dealer,3,36,3
4,player,3,39,3
4,dealer,4,324,2
4,dealer,4,352,1
4,dealer,4,324,3
5,dealer,1,175,3
5,player,1,172,3
5,player,1,327,2
5,dealer,1,326,1
5,player,2,310,1
5,player,2,164,2
5,player,2,175,3
5,dealer,2,88,3
5,dealer,2,169,2
5,player,2,94,3
5,dealer,3,80,2
5,player,3,46,3
5,player,3,35,3
5,player,3,74,2
5,player,3,162,1
5,dealer,3,48,3
5,player,3,43,3
5,player,3,82,2
5,dealer,3,88,2
5,dealer,3,170,1
5,player,3,46,3
5,dealer,3,35,3
5,dealer,3,45,3
5,dealer,3,46,3
5,dealer,4,343,2
5,dealer,4,324,3
5,dealer,4,333,1
6,player,1,313,2
6,dealer,1,358,1
6,player,1,170,3
6,dealer,1,159,3
6,player,2,181,3
6,player,2,88,3
6,player,2,316,1
6,player,2,175,2
6,dealer,2,156,2
6,dealer,2,84,3
6,player,3,93,2
6,dealer,3,103,2
6,player,3,143,1
6,player,3,34,3
6,player,3,40,3
6,dealer,3,33,3
6,dealer,3,79,2
6,dealer,3,164,1
6,dealer,3,59,3
6,player,3,73,2
6,player,3,50,3
6,dealer,3,49,3
6,dealer,3,42,3
6,player,3,38,3
6,dealer,4,327,2
6,dealer,4,324,1
6,dealer,4,349,3
7,player,1,153,3
7,dealer,1,353,1
7,dealer,1,170,3
7,player,1,324,2
7,player,2,338,1
7,player,2,87,3
7,player,2,168,2
7,player,2,178,3
7,dealer,2,138,2
7,dealer,2,91,3
7,player,3,46,3
7,player,3,72,2
7,player,3,41,3
7,dealer,3,167,1
7,player,3,53,3
7,player,3,162,1
7,dealer,3,48,3
7,player,3,38,3
7,dealer,3,38,3
7,dealer,3,41,3
7,player,3,76,2
7,dealer,3,85,2
7,dealer,3,91,2
7,dealer,3,42,3
7,dealer,4,315,3
7,dealer,4,344,2
7,dealer,4,341,1
8,dealer,1,155,3
8,player,1,352,2
8,dealer,1,318,1
8,player,1,175,3
8,player,2,329,1
8,player,2,78,3
8,player,2,164,2
8,player,2,169,3
8,dealer,2,176,2
8,dealer,2,84,3
8,dealer,3,44,3
8,player,3,153,1
8,player,3,83,2
8,dealer,3,76,2
8,player,3,51,3
8,dealer,3,155,1
8,player,3,43,3
8,dealer,3,83,2
8,dealer,3,42,3
8,player,3,54,3
8,dealer,3,47,3
8,player,3,37,3
8,dealer,3,46,3
8,player,3,86,2
8,dealer,4,327,2
8,dealer,4,350,3
8,dealer,4,323,1
9,player,1,339,2
9,dealer,1,171,3
9,dealer,1,335,1
9,player,1,155,3
9,player,2,165,2
9,dealer,2,80,3
9,player,2,373,1
9,player,2,158,3
9,dealer,2,152,2
9,player,2,72,3
9,player,3,185,1
9,dealer,3,90,2
9,dealer,3,180,1
9,player,3,38,3
9,dealer,3,77,2
9,player,3,27,3
9,dealer,3,57,3
9,dealer,3,25,3
9,player,3,34,3
9,player,3,89,2
9,dealer,3,32,3
9,player,3,77,2
9,player,3,43,3
9,dealer,3,46,3
9,dealer,4,342,3
9,dealer,4,323,2
9,dealer,4,335,1
10,player,1,329,2
10,dealer,1,338,1
10,player,1,185,3
10,dealer,1,148,3
10,dealer,2,153,2
10,player,2,158,3
10,dealer,2,83,3
10,player,2,346,1
10,player,2,112,3
10,player,2,148,2
10,dealer,3,89,2
10,dealer,3,33,3
10,player,3,43,3
10,dealer,3,161,1
10,player,3,165,1
10,player,3,79,2
10,dealer,3,39,3
10,dealer,3,76,2
10,player,3,46,3
10,dealer,3,50,3
10,player,3,91,2
10,dealer,3,40,3
10,player,3,47,3
10,player,3,41,3
10,dealer,4,356,1
10,dealer,4,324,2
10,dealer,4,320,3
11,player,1,344,2
11,dealer,1,334,1
11,player,1,159,3
11,dealer,1,163,3
11,dealer,2,76,3
11,player,2,172,2
11,player,2,82,3
11,player,2,346,1
11,player,2,152,3
11,dealer,2,172,2
11,dealer,3,171,1
11,player,3,38,3
11,dealer,3,43,3
11,dealer,3,59,3
11,player,3,165,1
11,dealer,3,40,3
11,dealer,3,74,2
11,player,3,44,3
11,player,3,85,2
11,player,3,94,2
11,dealer,3,85,2
11,player,3,38,3
11,dealer,3,29,3
11,player,3,35,3
11,dealer,4,334,3
11,dealer,4,341,2
11,dealer,4,325,1
12,player,1,332,2
12,dealer,1,327,1
12,player,1,168,3
12,dealer,1,173,3
12,dealer,2,153,2
12,player,2,191,2
12,player,2,344,1
12,dealer,2,91,3
12,player,2,151,3
12,player,2,70,3
12,dealer,3,97,2
12,dealer,3,46,3
12,dealer,3,45,3
12,player,3,44,3
12,dealer,3,151,1
12,player,3,94,2
12,player,3,73,2
12,dealer,3,38,3
12,player,3,161,1
12,dealer,3,41,3
12,player,3,35,3
12,dealer,3,90,2
12,player,3,39,3
12,player,3,46,3
12,dealer,4,337,3
12,dealer,4,360,1
12,dealer,4,303,2
13,player,1,169,3
13,dealer,1,319,1
13,dealer,1,171,3
13,player,1,341,2
13,player,2,177,3
13,player,2,159,2
13,dealer,2,80,3
13,dealer,2,185,2
13,player,2,333,1
13,player,2,66,3
13,dealer,3,46,3
13,dealer,3,85,2
13,dealer,3,70,2
13,player,3,44,3
13,dealer,3,38,3
13,dealer,3,43,3
13,dealer,3,177,1
13,player,3,96,2
13,player,3,86,2
13,player,3,38,3
13,player,3,172,1
13,player,3,35,3
13,player,3,33,3
13,dealer,3,37,3
13,dealer,4,359,3
13,dealer,4,322,1
13,dealer,4,319,2
14,dealer,1,153,3
14,dealer,1,321,1
14,player,1,182,3
14,player,1,344,2
14,player,2,152,3
14,dealer,2,86,3
14,dealer,2,167,2
14,player,2,177,2
14,player,2,349,1
14,player,2,69,3
14,dealer,3,171,1
14,dealer,3,45,3
14,dealer,3,76,2
14,dealer,3,77,2
14,player,3,183,1
14,player,3,92,2
14,player,3,38,3
14,player,3,34,3
14,player,3,35,3
14,dealer,3,38,3
14,dealer,3,44,3
14,dealer,3,28,3
14,player,3,92,2
14,player,3,47,3
14,dealer,4,344,1
14,dealer,4,344,2
14,dealer,4,312,3
15,player,1,338,2
15,player,1,161,3
15,dealer,1,354,1
15,dealer,1,147,3
15,dealer,2,161,2
15,player,2,184,2
15,player,2,321,1
15,player,2,83,3
15,player,2,171,3
15,dealer,2,80,3
15,player,3,87,2
15,player,3,40,3
15,player,3,87,2
15,dealer,3,82,2
15,player,3,166,1
15,dealer,3,150,1
15,player,3,35,3
15,dealer,3,48,3
15,dealer,3,36,3
15,dealer,3,84,2
15,player,3,51,3
15,player,3,34,3
15,dealer,3,60,3
15,dealer,3,40,3
15,dealer,4,333,3
15,dealer,4,345,1
15,dealer,4,322,2
16,dealer,1,169,3
16,dealer,1,346,1
16,player,1,329,2
16,player,1,156,3
16,dealer,2,85,3
16,player,2,175,3
16,player,2,344,1
16,dealer,2,141,2
16,player,2,86,3
16,player,2,169,2
16,dealer,3,39,3
16,player,3,33,3
16,dealer,3,158,1
16,dealer,3,44,3
16,dealer,3,85,2
16,dealer,3,77,2
16,dealer,3,37,3
16,dealer,3,50,3
16,player,3,50,3
16,player,3,31,3
16,player,3,92,2
16,player,3,159,1
16,player,3,91,2
16,player,3,54,3
16,dealer,4,345,3
16,dealer,4,324,2
16,dealer,4,331,1
17,dealer,1,153,3
17,dealer,1,336,1
17,player,1,324,2
17,player,1,187,3
17,dealer,2,73,3
17,player,2,171,2
17,player,2,67,3
17,player,2,348,1
17,dealer,2,160,2
17,player,2,181,3
17,dealer,3,39,3
17,dealer,3,175,1
17,dealer,3,30,3
17,player,3,95,2
17,dealer,3,83,2
17,player,3,160,1
17,dealer,3,44,3
17,dealer,3,80,2
17,dealer,3,43,3
17,player,3,88,2
17,player,3,40,3
17,player,3,37,3
17,player,3,52,3
17,player,3,34,3
17,dealer,4,349,3
17,dealer,4,320,2
17,dealer,4,331,1
18,dealer,1,325,1
18,player,1,147,3
18,player,1,361,2
18,dealer,1,167,3
18,dealer,2,71,3
18,player,2,82,3
18,player,2,335,1
18,player,2,165,3
18,player,2,184,2
18,dealer,2,163,2
18,dealer,3,177,1
18,player,3,159,1
18,dealer,3,86,2
18,player,3,93,2
18,dealer,3,35,3
18,player,3,32,3
18,player,3,37,3
18,player,3,28,3
18,player,3,42,3
18,dealer,3,41,3
18,dealer,3,98,2
18,dealer,3,45,3
18,dealer,3,47,3
18,player,3,80,2
18,dealer,4,337,1
18,dealer,4,351,2
18,dealer,4,312,3
19,dealer,1,318,1
19,dealer,1,197,3
19,player,1,168,3
19,player,1,317,2
19,player,2,331,1
19,dealer,2,168,2
19,player,2,185,2
19,player,2,152,3
19,player,2,72,3
19,dealer,2,92,3
19,player,3,47,3
19,dealer,3,98,2
19,player,3,76,2
19,player,3,47,3
19,dealer,3,67,2
19,dealer,3,168,1
19,dealer,3,50,3
19,player,3,174,1
19,dealer,3,36,3
19,dealer,3,39,3
19,player,3,35,3
19,player,3,88,2
19,player,3,41,3
19,dealer,3,34,3
19,dealer,4,374,2
19,dealer,4,327,1
19,dealer,4,299,3
20,dealer,1,320,1
20,player,1,171,3
20,dealer,1,175,3
20,player,1,334,2
20,player,2,77,3
20,player,2,357,1
20,player,2,160,3
20,player,2,161,2
20,dealer,2,159,2
20,dealer,2,86,3
20,dealer,3,164,1
20,player,3,77,2
20,player,3,166,1
20,dealer,3,35,3
20,dealer,3,38,3
20,player,3,41,3
20,dealer,3,103,2
20,dealer,3,89,2
20,player,3,92,2
20,player,3,36,3
20,player,3,48,3
20,dealer,3,39,3
20,player,3,40,3
20,dealer,3,32,3
20,dealer,4,339,3
20,dealer,4,343,1
20,dealer,4,318,2
21,dealer,1,347,1
21,player,1,326,2
21,dealer,1,153,3
21,player,1,174,3
21,player,2,322,1
21,player,2,145,2
21,player,2,171,3
21,dealer,2,183,2
21,player,2,84,3
21,dealer,2,95,3
21,dealer,3,91,2
21,player,3,88,2
21,dealer,3,157,1
21,player,3,79,2
21,player,3,170,1
21,player,3,45,3
21,player,3,42,3
21,dealer,3,49,3
21,player,3,35,3
21,dealer,3,81,2
21,player,3,41,3
21,dealer,3,36,3
21,dealer,3,46,3
21,dealer,3,40,3
21,dealer,4,314,1
21,dealer,4,360,3
21,dealer,4,326,2
22,dealer,1,180,3
22,player,1,160,3
22,player,1,353,2
22,dealer,1,307,1
22,player,2,180,2
22,player,2,303,1
22,player,2,98,3
22,dealer,2,154,2
22,player,2,169,3
22,dealer,2,96,3
22,dealer,3,155,1
22,dealer,3,50,3
22,player,3,32,3
22,player,3,180,1
22,dealer,3,39,3
22,dealer,3,45,3
22,player,3,47,3
22,player,3,82,2
22,dealer,3,34,3
22,dealer,3,101,2
22,dealer,3,83,2
22,player,3,86,2
22,player,3,37,3
22,player,3,29,3
22,dealer,4,322,2
22,dealer,4,325,3
22,dealer,4,353,1
23,player,1,325,2
23,dealer,1,158,3
23,dealer,1,346,1
23,player,1,171,3
23,dealer,2,189,2
23,player,2,175,3
23,player,2,160,2
23,player,2,79,3
23,player,2,325,1
23,dealer,2,72,3
23,player,3,83,2
23,player,3,68,2
23,dealer,3,127,2
23,dealer,3,37,3
23,dealer,3,157,1
23,player,3,169,1
23,dealer,3,72,2
23,dealer,3,44,3
23,player,3,42,3
23,player,3,38,3
23,dealer,3,34,3
23,dealer,3,39,3
23,player,3,46,3
23,player,3,44,3
23,dealer,4,349,2
23,dealer,4,332,1
23,dealer,4,319,3
24,dealer,1,151,3
24,dealer,1,341,1
24,player,1,350,2
24,player,1,158,3
24,player,2,170,2
24,player,2,349,1
24,player,2,152,3
24,dealer,2,163,2
24,dealer,2,84,3
24,player,2,82,3
24,player,3,176,1
24,dealer,3,176,1
24,dealer,3,85,2
24,dealer,3,45,3
24,dealer,3,36,3
24,dealer,3,36,3
24,player,3,40,3
24,player,3,86,2
24,player,3,37,3
24,player,3,42,3
24,dealer,3,39,3
24,player,3,81,2
24,dealer,3,76,2
24,player,3,45,3
24,dealer,4,354,3
24,dealer,4,299,2
24,dealer,4,347,1
25,dealer,1,327,1
25,player,1,352,2
25,dealer,1,160,3
25,player,1,161,3
25,player,2,173,2
25,player,2,85,3
25,player,2,318,1
25,dealer,2,149,2
25,dealer,2,97,3
25,player,2,178,3
25,dealer,3,45,3
25,dealer,3,50,3
25,player,3,39,3
25,player,3,180,1
25,player,3,47,3
25,player,3,36,3
25,player,3,84,2
25,player,3,84,2
25,dealer,3,72,2
25,dealer,3,46,3
25,dealer,3,153,1
25,dealer,3,87,2
25,dealer,3,40,3
25,player,3,37,3
25,dealer,4,317,2
25,dealer,4,333,3
25,dealer,4,350,1
26,dealer,1,134,3
26,player,1,334,2
26,player,1,178,3
26,dealer,1,354,1
26,player,2,304,1
26,player,2,171,2
26,player,2,72,3
26,dealer,2,194,2
26,player,2,180,3
26,dealer,2,79,3
26,player,3,40,3
26,dealer,3,165,1
26,dealer,3,78,2
26,dealer,3,38,3
26,player,3,178,1
26,dealer,3,69,2
26,dealer,3,38,3
26,player,3,95,2
26,player,3,38,3
26,player,3,48,3
26,dealer,3,50,3
26,player,3,83,2
26,player,3,35,3
26,dealer,3,45,3
26,dealer,4,324,2
26,dealer,4,317,1
26,dealer,4,359,3
27,dealer,1,160,3
27,player,1,342,2
27,player,1,152,3
27,dealer,1,346,1
27,player,2,159,3
27,player,2,79,3
27,player,2,169,2
27,player,2,351,1
27,dealer,2,77,3
27,dealer,2,165,2
27,player,3,160,1
27,dealer,3,44,3
27,dealer,3,48,3
27,player,3,94,2
27,player,3,76,2
27,dealer,3,72,2
27,dealer,3,91,2
27,player,3,47,3
27,dealer,3,36,3
27,dealer,3,39,3
27,player,3,39,3
27,player,3,46,3
27,player,3,42,3
27,dealer,3,166,1
27,dealer,4,316,2
27,dealer,4,350,3
27,dealer,4,334,1
28,player,1,335,2
28,dealer,1,338,1
28,dealer,1,160,3
28,player,1,167,3
28,player,2,320,1
28,dealer,2,98,3
28,dealer,2,165,2
28,player,2,155,2
28,player,2,179,3
28,player,2,83,3
28,player,3,165,1
28,player,3,81,2
28,dealer,3,81,2
28,dealer,3,38,3
28,dealer,3,170,1
28,player,3,38,3
28,player,3,29,3
28,player,3,37,3
28,player,3,38,3
28,dealer,3,90,2
28,dealer,3,45,3
28,dealer,3,50,3
28,dealer,3,52,3
28,player,3,86,2
28,dealer,4,338,2
28,dealer,4,333,1
28,dealer,4,329,3
29,dealer,1,358,1
29,player,1,167,3
29,player,1,322,2
29,dealer,1,153,3
29,player,2,338,1
29,player,2,85,3
29,dealer,2,76,3
29,player,2,184,2
29,player,2,152,3
29,dealer,2,165,2
29,player,3,161,1
29,player,3,45,3
29,dealer,3,79,2
29,dealer,3,40,3
29,dealer,3,157,1
29,player,3,48,3
29,player,3,57,3
29,dealer,3,42,3
29,dealer,3,46,3
29,player,3,83,2
29,dealer,3,38,3
29,player,3,49,3
29,dealer,3,67,2
29,player,3,88,2
29,dealer,4,321,3
29,dealer,4,328,2
29,dealer,4,351,1
30,player,1,342,2
30,dealer,1,336,1
30,player,1,156,3
30,dealer,1,166,3
30,player,2,167,2
30,dealer,2,159,2
30,player,2,354,1
30,dealer,2,88,3
30,player,2,156,3
30,player,2,76,3
30,player,3,91,2
30,dealer,3,37,3
30,player,3,170,1
30,player,3,89,2
30,player,3,31,3
30,dealer,3,174,1
30,player,3,35,3
30,dealer,3,37,3
30,dealer,3,43,3
30,dealer,3,74,2
30,dealer,3,99,2
30,dealer,3,28,3
30,player,3,48,3
30,player,3,44,3
30,dealer,4,356,3
30,dealer,4,311,1
30,dealer,4,333,2
31,dealer,1,340,1
31,dealer,1,155,3
31,player,1,175,3
31,player,1,330,2
31,player,2,163,3
31,player,2,337,1
31,player,2,156,2
31,dealer,2,177,2
31,player,2,77,3
31,dealer,2,90,3
31,player,3,157,1
31,dealer,3,41,3
31,dealer,3,165,1
31,player,3,83,2
31,player,3,46,3
31,player,3,39,3
31,player,3,53,3
31,dealer,3,45,3
31,dealer,3,50,3
31,player,3,47,3
31,dealer,3,73,2
31,player,3,89,2
31,dealer,3,71,2
31,dealer,3,41,3
31,dealer,4,327,2
31,dealer,4,339,3
31,dealer,4,334,1
32,dealer,1,346,1
32,player,1,315,2
32,player,1,170,3
32,dealer,1,169,3
32,player,2,90,3
32,player,2,319,1
32,player,2,172,2
32,player,2,170,3
32,dealer,2,163,2
32,dealer,2,86,3
32,dealer,3,172,1
32,player,3,83,2
32,dealer,3,82,2
32,player,3,172,1
32,player,3,31,3
32,dealer,3,41,3
32,dealer,3,45,3
32,player,3,47,3
32,dealer,3,44,3
32,dealer,3,89,2
32,player,3,56,3
32,dealer,3,32,3
32,player,3,64,2
32,player,3,42,3
32,dealer,4,306,3
32,dealer,4,346,1
32,dealer,4,348,2
33,dealer,1,170,3
33,dealer,1,330,1
33,player,1,313,2
33,player,1,187,3
33,player,2,310,1
33,player,2,173,3
33,dealer,2,165,2
33,dealer,2,98,3
33,player,2,87,3
33,player,2,167,2
33,player,3,163,1
33,player,3,93,2
33,player,3,96,2
33,player,3,41,3
33,dealer,3,43,3
33,dealer,3,147,1
33,dealer,3,82,2
33,player,3,50,3
33,dealer,3,42,3
33,dealer,3,77,2
33,player,3,35,3
33,dealer,3,53,3
33,player,3,41,3
33,dealer,3,37,3
33,dealer,4,342,2
33,dealer,4,335,3
33,dealer,4,323,1
34,dealer,1,340,1
34,player,1,356,2
34,dealer,1,151,3
34,player,1,153,3
34,dealer,2,83,3
34,player,2,335,1
34,player,2,89,3
34,dealer,2,166,2
34,player,2,159,2
34,player,2,168,3
34,player,3,45,3
34,player,3,182,1
34,dealer,3,153,1
34,dealer,3,82,2
34,dealer,3,43,3
34,dealer,3,89,2
34,player,3,95,2
34,player,3,40,3
34,dealer,3,41,3
34,player,3,77,2
34,player,3,29,3
34,dealer,3,35,3
34,dealer,3,49,3
34,player,3,40,3
34,dealer,4,348,2
34,dealer,4,317,1
34,dealer,4,335,3
35,dealer,1,328,1
35,player,1,336,2
35,player,1,167,3
35,dealer,1,169,3
35,player,2,322,1
35,player,2,150,2
35,player,2,172,3
35,dealer,2,161,2
35,dealer,2,94,3
35,player,2,101,3
35,dealer,3,44,3
35,player,3,36,3
35,dealer,3,32,3
35,player,3,33,3
35,player,3,35,3
35,dealer,3,166,1
35,player,3,42,3
35,dealer,3,87,2
35,dealer,3,48,3
35,player,3,156,1
35,player,3,85,2
35,player,3,109,2
35,dealer,3,85,2
35,dealer,3,42,3
35,dealer,4,336,2
35,dealer,4,347,1
35,dealer,4,317,3
36,dealer,1,333,1
36,player,1,153,3
36,player,1,353,2
36,dealer,1,161,3
36,player,2,332,1
36,dealer,2,75,3
36,dealer,2,154,2
36,player,2,100,3
36,player,2,170,3
36,player,2,169,2
36,player,3,170,1
36,player,3,79,2
36,player,3,86,2
36,dealer,3,41,3
36,dealer,3,79,2
36,player,3,44,3
36,player,3,51,3
36,dealer,3,176,1
36,player,3,46,3
36,dealer,3,41,3
36,dealer,3,36,3
36,dealer,3,71,2
36,player,3,44,3
36,dealer,3,36,3
36,dealer,4,333,3
36,dealer,4,341,2
36,dealer,4,326,1
37,dealer,1,174,3
37,dealer,1,324,1
37,player,1,179,3
37,player,1,323,2
37,player,2,348,1
37,player,2,68,3
37,player,2,175,3
37,player,2,153,2
37,dealer,2,88,3
37,dealer,2,168,2
37,dealer,3,75,2
37,player,3,75,2
37,dealer,3,169,1
37,dealer,3,44,3
37,player,3,187,1
37,dealer,3,40,3
37,player,3,80,2
37,dealer,3,47,3
37,dealer,3,90,2
37,dealer,3,39,3
37,player,3,37,3
37,player,3,35,3
37,player,3,38,3
37,player,3,44,3
37,dealer,4,337,2
37,dealer,4,311,3
37,dealer,4,352,1
38,dealer,1,317,1
38,player,1,329,2
38,dealer,1,170,3
38,player,1,184,3
38,player,2,351,1
38,player,2,164,2
38,player,2,168,3
38,dealer,2,149,2
38,player,2,82,3
38,dealer,2,86,3
38,dealer,3,81,2
38,player,3,51,3
38,dealer,3,85,2
38,player,3,180,1
38,player,3,46,3
38,player,3,86,2
38,dealer,3,36,3
38,player,3,69,2
38,dealer,3,180,1
38,dealer,3,36,3
38,dealer,3,38,3
38,dealer,3,43,3
38,player,3,37,3
38,player,3,32,3
38,dealer,4,320,2
38,dealer,4,333,1
38,dealer,4,347,3
39,dealer,1,338,1
39,dealer,1,160,3
39,player,1,335,2
39,player,1,167,3
39,player,2,172,2
39,player,2,343,1
39,player,2,89,3
39,player,2,160,3
39,dealer,2,155,2
39,dealer,2,81,3
39,player,3,171,1
39,dealer,3,156,1
39,player,3,79,2
39,dealer,3,81,2
39,dealer,3,50,3
39,player,3,39,3
39,dealer,3,67,2
39,player,3,80,2
39,player,3,41,3
39,dealer,3,55,3
39,player,3,42,3
39,dealer,3,45,3
39,dealer,3,47,3
39,player,3,47,3
39,dealer,4,339,1
39,dealer,4,331,2
39,dealer,4,330,3
40,player,1,334,2
40,dealer,1,181,3
40,dealer,1,339,1
40,player,1,146,3
40,player,2,332,1
40,player,2,81,3
40,dealer,2,182,2
40,player,2,163,2
40,player,2,165,3
40,dealer,2,77,3
40,player,3,88,2
40,player,3,47,3
40,player,3,151,1
40,dealer,3,77,2
40,dealer,3,189,1
40,dealer,3,54,3
40,player,3,48,3
40,player,3,39,3
40,player,3,80,2
40,dealer,3,81,2
40,dealer,3,41,3
40,dealer,3,31,3
40,dealer,3,36,3
40,player,3,38,3
40,dealer,4,318,2
40,dealer,4,328,3
40,dealer,4,354,1
41,player,1,315,2
41,dealer,1,353,1
41,player,1,174,3
41,dealer,1,158,3
41,dealer,2,154,2
41,dealer,2,98,3
41,player,2,78,3
41,player,2,159,2
41,player,2,162,3
41,player,2,349,1
41,player,3,62,3
41,dealer,3,79,2
41,dealer,3,46,3
41,player,3,85,2
41,player,3,150,1
41,dealer,3,172,1
41,dealer,3,35,3
41,player,3,34,3
41,dealer,3,77,2
41,player,3,93,2
41,player,3,44,3
41,player,3,35,3
41,dealer,3,38,3
41,dealer,3,50,3
41,dealer,4,305,1
41,dealer,4,352,3
41,dealer,4,343,2
42,player,1,323,2
42,dealer,1,363,1
42,dealer,1,142,3
42,player,1,172,3
42,player,2,156,3
42,player,2,79,3
42,player,2,341,1
42,dealer,2,169,2
42,dealer,2,96,3
42,player,2,159,2
42,player,3,42,3
42,dealer,3,159,1
42,player,3,41,3
42,player,3,85,2
42,player,3,89,2
42,dealer,3,87,2
42,player,3,164,1
42,dealer,3,80,2
42,dealer,3,40,3
42,player,3,41,3
42,dealer,3,49,3
42,dealer,3,41,3
42,dealer,3,39,3
42,player,3,43,3
42,dealer,4,350,2
42,dealer,4,313,1
42,dealer,4,337,3
43,player,1,324,2
43,dealer,1,352,1
43,player,1,152,3
43,dealer,1,172,3
43,player,2,173,3
43,player,2,339,1
43,dealer,2,148,2
43,dealer,2,84,3
43,player,2,171,2
43,player,2,85,3
43,player,3,170,1
43,dealer,3,80,2
43,player,3,85,2
43,dealer,3,38,3
43,dealer,3,56,3
43,player,3,30,3
43,dealer,3,154,1
43,player,3,39,3
43,dealer,3,104,2
43,player,3,40,3
43,dealer,3,46,3
43,player,3,68,2
43,player,3,39,3
43,dealer,3,51,3
43,dealer,4,337,1
43,dealer,4,285,2
43,dealer,4,378,3
44,player,1,321,2
44,dealer,1,184,3
44,player,1,176,3
44,dealer,1,319,1
44,player,2,170,3
44,player,2,347,1
44,player,2,142,2
44,player,2,88,3
44,dealer,2,89,3
44,dealer,2,164,2
44,player,3,71,2
44,dealer,3,82,2
44,dealer,3,181,1
44,dealer,3,35,3
44,dealer,3,84,2
44,player,3,45,3
44,dealer,3,46,3
44,player,3,33,3
44,player,3,41,3
44,player,3,42,3
44,player,3,172,1
44,dealer,3,45,3
44,player,3,72,2
44,dealer,3,51,3
44,dealer,4,330,3
44,dealer,4,331,1
44,dealer,4,339,2
45,player,1,347,2
45,dealer,1,317,1
45,dealer,1,179,3
45,player,1,157,3
45,player,2,323,1
45,player,2,183,2
45,dealer,2,74,3
45,player,2,170,3
45,dealer,2,162,2
45,player,2,88,3
45,player,3,91,2
45,dealer,3,151,1
45,dealer,3,75,2
45,player,3,38,3
45,player,3,188,1
45,player,3,44,3
45,dealer,3,39,3
45,dealer,3,70,2
45,player,3,43,3
45,player,3,42,3
45,player,3,94,2
45,dealer,3,41,3
45,dealer,3,43,3
45,dealer,3,41,3
45,dealer,4,323,3
45,dealer,4,337,1
45,dealer,4,340,2
46,player,1,347,2
46,dealer,1,144,3
46,dealer,1,328,1
46,player,1,181,3
46,player,2,144,2
46,dealer,2,194,2
46,player,2,356,1
46,dealer,2,81,3
46,player,2,75,3
46,player,2,150,3
46,player,3,40,3
46,player,3,44,3
46,player,3,38,3
46,dealer,3,63,3
46,player,3,78,2
46,dealer,3,174,1
46,dealer,3,69,2
46,player,3,89,2
46,dealer,3,37,3
46,player,3,169,1
46,dealer,3,70,2
46,dealer,3,42,3
46,player,3,52,3
46,dealer,3,35,3
46,dealer,4,332,1
46,dealer,4,318,3
46,dealer,4,350,2
47,dealer,1,348,1
47,dealer,1,158,3
47,player,1,331,2
47,player,1,163,3
47,player,2,321,1
47,dealer,2,79,3
47,dealer,2,171,2
47,player,2,172,3
47,player,2,178,2
47,player,2,79,3
47,player,3,173,1
47,dealer,3,79,2
47,dealer,3,88,2
47,dealer,3,50,3
47,player,3,74,2
47,player,3,38,3
47,dealer,3,183,1
47,dealer,3,36,3
47,player,3,93,2
47,dealer,3,37,3
47,player,3,48,3
47,player,3,31,3
47,dealer,3,29,3
47,player,3,41,3
47,dealer,4,348,3
