eval_i,winner,strategy,total,rounds
1,dealer,1,313,1
1,dealer,1,129,3
1,player,1,6,1
1,player,1,4,3
1,player,1,325,2
1,player,1,175,3
1,player,1,2,3
1,player,1,3,2
1,dealer,1,6,2
1,player,1,3,3
1,player,1,3,1
1,dealer,1,11,1
1,player,1,1,3
1,dealer,1,4,3
1,player,1,4,2
1,dealer,1,2,2
1,player,1,4,3
1,player,1,2,3
1,player,1,2,2
1,dealer,1,1,3
1,player,2,149,3
1,player,2,313,1
1,dealer,2,165,2
1,player,2,160,2
1,player,2,8,3
1,player,2,82,3
1,dealer,2,69,3
1,dealer,2,9,1
1,player,2,3,2
1,player,2,3,3
1,player,2,15,2
1,player,2,3,3
1,player,2,2,2
1,player,2,8,1
1,dealer,2,3,3
1,player,2,1,3
1,dealer,2,1,1
1,player,2,1,2
1,player,2,1,3
1,dealer,3,78,2
1,player,3,40,3
1,dealer,3,152,1
1,dealer,3,50,3
1,player,3,38,3
1,player,3,169,1
1,dealer,3,70,2
1,player,3,93,2
1,dealer,3,41,3
1,dealer,3,40,3
1,player,3,76,2
1,dealer,3,53,3
1,player,3,36,3
1,player,3,36,3
1,dealer,3,5,1
1,player,3,4,1
1,player,3,3,2
1,dealer,3,1,2
1,player,3,1,3
1,player,3,1,1
1,player,3,2,2
1,player,3,2,2
1,dealer,3,2,2
1,player,3,1,1
1,player,3,2,3
1,dealer,4,332,2
1,dealer,4,313,3
1,dealer,4,300,1
1,dealer,4,4,3
1,player,4,5,2
1,player,4,3,3
1,dealer,4,4,3
1,player,4,6,3
1,dealer,4,5,2
1,dealer,4,5,1
1,player,4,1,1
1,player,4,1,2
1,player,4,6,1
1,player,4,5,2
1,player,4,2,2
1,dealer,4,1,3
1,player,4,1,3
1,player,4,2,1
1,player,4,1,3
1,dealer,4,2,3
2,player,1,319,2
2,dealer,1,332,1
2,dealer,1,167,3
2,dealer,1,9,1
2,player,1,136,3
2,dealer,1,2,2
2,player,1,4,3
2,player,1,2,3
2,player,1,1,1
2,dealer,1,3,2
2,player,1,3,2
2,player,1,1,3
2,player,1,1,2
2,dealer,1,5,3
2,dealer,1,1,3
2,dealer,1,1,2
2,player,1,5,2
2,player,1,1,3
2,player,1,2,1
2,player,1,1,3
2,player,1,1,1
2,player,1,1,3
2,dealer,2,152,2
2,dealer,2,10,3
2,dealer,2,81,3
2,player,2,310,1
2,player,2,78,3
2,player,2,154,2
2,player,2,153,3
2,player,2,10,1
2,player,2,8,2
2,player,2,4,3
2,dealer,2,2,3
2,player,2,4,2
2,dealer,2,9,1
2,dealer,2,5,2
2,player,2,4,2
2,player,2,2,3
2,player,2,2,2
2,player,2,5,3
2,player,2,1,3
2,dealer,2,2,1
2,player,2,1,1
2,player,2,1,3
2,player,3,80,2
2,dealer,3,37,3
2,dealer,3,173,1
2,dealer,3,67,2
2,player,3,51,3
2,player,3,45,3
2,player,3,145,1
2,dealer,3,39,3
2,player,3,92,2
2,dealer,3,36,3
2,dealer,3,8,1
2,dealer,3,82,2
2,player,3,40,3
2,dealer,3,39,3
2,player,3,44,3
2,player,3,5,1
2,player,3,1,2
2,player,3,2,1
2,player,3,2,2
2,player,3,1,2
2,player,3,2,1
2,player,3,2,3
2,dealer,3,1,3
2,player,3,1,3
2,dealer,3,2,3
2,dealer,4,339,1
2,dealer,4,315,3
2,dealer,4,307,2
2,player,4,2,1
2,player,4,4,1
2,dealer,4,1,3
2,dealer,4,9,1
2,player,4,5,2
2,dealer,4,3,2
2,player,4,2,2
2,player,4,1,3
2,dealer,4,3,2
2,dealer,4,1,3
2,player,4,1,3
2,player,4,1,3
2,dealer,4,1,3
2,player,4,1,3
2,player,4,1,1
3,player,1,333,2
3,player,1,148,3
3,dealer,1,153,3
3,dealer,1,315,1
3,player,1,4,1
3,dealer,1,13,1
3,player,1,1,1
3,player,1,4,2
3,dealer,1,1,2
3,player,1,5,2
3,dealer,1,1,2
3,dealer,1,2,2
3,dealer,1,1,3
3,player,1,2,3
3,player,1,4,1
3,player,1,1,1
3,player,1,1,3
3,player,1,1,3
3,dealer,1,2,3
3,player,1,2,3
3,dealer,2,156,2
3,player,2,343,1
3,player,2,164,3
3,dealer,2,72,3
3,player,2,82,3
3,player,2,139,2
3,player,2,9,1
3,player,2,7,2
3,player,2,2,3
3,dealer,2,5,3
3,dealer,2,6,1
3,player,2,2,2
3,dealer,2,3,2
3,player,2,2,3
3,dealer,2,1,1
3,player,2,2,3
3,player,2,2,2
3,player,2,1,3
3,player,2,1,3
3,dealer,3,40,3
3,dealer,3,162,1
3,dealer,3,71,2
3,dealer,3,86,2
3,player,3,156,1
3,player,3,79,2
3,player,3,46,3
3,player,3,38,3
3,player,3,9,1
3,dealer,3,43,3
3,player,3,84,2
3,dealer,3,25,3
3,player,3,47,3
3,dealer,3,7,1
3,player,3,42,3
3,dealer,3,45,3
3,player,3,1,3
3,dealer,3,1,2
3,player,3,3,2
3,player,3,1,3
3,player,3,1,3
3,dealer,3,2,2
3,player,3,2,2
3,player,3,1,2
3,player,3,1,3
3,player,3,1,1
3,player,3,1,3
3,player,3,1,3
3,player,3,1,2
3,dealer,4,295,3
3,dealer,4,323,2
3,dealer,4,336,1
3,player,4,3,3
3,dealer,4,7,3
3,player,4,3,2
3,dealer,4,4,1
3,player,4,1,3
3,player,4,2,2
3,player,4,1,2
3,player,4,3,1
3,player,4,3,2
3,player,4,2,3
3,dealer,4,5,2
3,player,4,1,2
3,dealer,4,2,2
3,dealer,4,2,3
3,player,4,1,1
3,player,4,1,1
3,dealer,4,2,3
3,dealer,4,1,3
4,player,1,321,2
4,dealer,1,158,3
4,dealer,1,296,1
4,player,1,6,1
4,player,1,159,3
4,dealer,1,13,1
4,dealer,1,5,2
4,player,1,4,3
4,dealer,1,2,3
4,player,1,4,2
4,player,1,3,3
4,player,1,3,3
4,player,1,3,1
4,player,1,3,3
4,dealer,1,2,2
4,player,1,4,2
4,player,1,3,1
4,player,1,4,3
4,player,1,2,3
4,dealer,1,1,2
4,player,2,349,1
4,player,2,5,1
4,player,2,143,2
4,dealer,2,153,2
4,player,2,73,3
4,player,2,167,3
4,dealer,2,70,3
4,dealer,2,5,1
4,dealer,2,1,3
4,player,2,11,2
4,dealer,2,3,2
4,player,2,4,3
4,player,2,1,2
4,player,2,3,3
4,player,2,2,3
4,dealer,2,2,3
4,player,2,1,3
4,player,2,1,2
4,player,2,1,3
4,dealer,3,157,1
4,dealer,3,52,3
4,player,3,32,3
4,dealer,3,39,3
4,player,3,186,1
4,dealer,3,41,3
4,player,3,38,3
4,player,3,76,2
4,player,3,76,2
4,dealer,3,74,2
4,player,3,42,3
4,player,3,5,1
4,dealer,3,9,1
4,dealer,3,76,2
4,player,3,1,3
4,player,3,44,3
4,dealer,3,39,3
4,player,3,2,2
4,player,3,1,3
4,dealer,3,1,2
4,player,3,1,1
4,player,3,1,2
4,player,3,1,1
4,dealer,3,2,2
4,dealer,4,306,2
4,dealer,4,307,3
4,dealer,4,326,1
4,dealer,4,7,1
4,player,4,3,2
4,player,4,2,1
4,player,4,5,3
4,player,4,6,2
4,player,4,7,1
4,dealer,4,1,3
4,dealer,4,1,3
4,dealer,4,5,3
4,player,4,2,1
4,player,4,1,3
4,dealer,4,6,3
4,player,4,2,2
4,player,4,1,2
4,dealer,4,1,2
4,dealer,4,3,2
4,player,4,1,3
4,player,4,1,2
4,player,4,1,3
5,player,1,318,2
5,dealer,1,142,3
5,player,1,152,3
5,dealer,1,340,1
5,dealer,1,6,2
5,dealer,1,1,2
5,player,1,2,1
5,dealer,1,7,1
5,player,1,1,3
5,dealer,1,2,3
5,player,1,1,3
5,player,1,4,1
5,player,1,3,1
5,player,1,3,3
5,player,1,4,2
5,dealer,1,1,2
5,player,1,2,3
5,player,1,2,3
5,player,1,1,2
5,dealer,1,1,3
5,player,1,3,2
5,player,1,1,1
5,dealer,2,174,2
5,player,2,150,2
5,player,2,325,1
5,player,2,76,3
5,player,2,146,3
5,dealer,2,86,3
5,dealer,2,2,2
5,dealer,2,9,1
5,player,2,9,2
5,player,2,5,3
5,player,2,6,1
5,dealer,2,1,3
5,dealer,2,1,3
5,player,2,3,2
5,player,2,3,1
5,player,2,2,2
5,dealer,2,1,1
5,player,2,1,3
5,player,3,9,1
5,player,3,41,3
5,dealer,3,160,1
5,dealer,3,40,3
5,player,3,40,3
5,dealer,3,91,2
5,player,3,176,1
5,player,3,81,2
5,dealer,3,41,3
5,player,3,36,3
5,dealer,3,4,1
5,player,3,102,2
5,dealer,3,59,2
5,dealer,3,35,3
5,dealer,3,31,3
5,player,3,37,3
5,player,3,2,1
5,player,3,1,2
5,dealer,3,1,3
5,player,3,1,2
5,player,3,1,3
5,player,3,1,2
5,dealer,3,1,2
5,player,3,1,3
5,player,3,1,1
5,dealer,3,1,2
5,player,3,1,2
5,player,3,1,3
5,dealer,4,331,1
5,dealer,4,313,3
5,dealer,4,296,2
5,dealer,4,15,1
5,player,4,5,2
5,player,4,3,2
5,dealer,4,4,3
5,dealer,4,3,3
5,player,4,2,3
5,dealer,4,4,2
5,player,4,5,1
5,player,4,7,1
5,player,4,1,1
5,player,4,1,3
5,dealer,4,2,3
5,dealer,4,1,3
5,player,4,1,2
5,player,4,1,3
5,dealer,4,1,2
6,dealer,1,321,1
6,player,1,161,3
6,player,1,308,2
6,dealer,1,149,3
6,dealer,1,2,2
6,dealer,1,11,1
6,player,1,5,2
6,dealer,1,3,3
6,player,1,9,3
6,player,1,2,3
6,player,1,6,1
6,player,1,1,1
6,dealer,1,1,3
6,player,1,3,2
6,player,1,3,1
6,player,1,2,1
6,player,1,3,3
6,player,1,2,3
6,dealer,1,1,2
6,player,1,1,2
6,player,1,1,3
6,player,2,352,1
6,player,2,158,3
6,player,2,144,2
6,dealer,2,77,3
6,player,2,72,3
6,dealer,2,158,2
6,player,2,5,1
6,player,2,2,3
6,player,2,11,2
6,player,2,1,3
6,player,2,2,2
6,dealer,2,6,3
6,dealer,2,1,1
6,dealer,2,2,1
6,dealer,2,4,2
6,player,2,1,2
6,player,3,67,2
6,dealer,3,168,1
6,dealer,3,58,3
6,player,3,162,1
6,player,3,39,3
6,dealer,3,43,3
6,player,3,62,2
6,player,3,45,3
6,player,3,44,3
6,dealer,3,72,2
6,dealer,3,84,2
6,dealer,3,7,1
6,player,3,50,3
6,dealer,3,30,3
6,dealer,3,43,3
6,player,3,3,1
6,player,3,1,3
6,dealer,3,1,2
6,dealer,3,3,2
6,player,3,7,1
6,player,3,1,2
6,player,3,2,1
6,player,3,1,2
6,player,3,1,2
6,dealer,3,1,3
6,player,3,1,3
6,player,3,1,3
6,player,3,1,2
6,dealer,4,309,2
6,dealer,4,312,3
6,dealer,4,318,1
6,player,4,1,1
6,dealer,4,8,3
6,player,4,3,1
6,dealer,4,2,3
6,player,4,4,3
6,dealer,4,11,1
6,player,4,3,2
6,player,4,6,2
6,dealer,4,6,2
6,player,4,2,3
6,player,4,1,3
6,player,4,2,3
6,player,4,2,1
6,dealer,4,2,3
6,dealer,4,1,3
6,player,4,1,2
6,player,4,1,1
6,player,4,2,2
6,player,4,1,2
7,dealer,1,321,1
7,dealer,1,175,3
7,player,1,151,3
7,player,1,3,1
7,player,1,294,2
7,player,1,5,3
7,player,1,3,2
7,player,1,1,1
7,player,1,3,2
7,player,1,5,2
7,dealer,1,2,2
7,dealer,1,7,1
7,dealer,1,5,2
7,player,1,3,3
7,dealer,1,4,3
7,player,1,4,1
7,dealer,1,3,3
7,player,1,1,3
7,player,1,1,3
7,player,1,2,3
7,player,2,347,1
7,player,2,159,2
7,player,2,1,2
7,dealer,2,152,2
7,player,2,142,3
7,player,2,74,3
7,dealer,2,2,2
7,dealer,2,89,3
7,player,2,8,2
7,player,2,7,1
7,player,2,2,2
7,player,2,3,3
7,dealer,2,6,3
7,dealer,2,1,1
7,player,2,1,3
7,player,2,1,3
7,dealer,2,1,3
7,player,2,1,2
7,player,2,1,1
7,dealer,2,1,1
7,dealer,3,154,1
7,dealer,3,37,3
7,player,3,76,2
7,player,3,38,3
7,player,3,34,3
7,dealer,3,94,2
7,dealer,3,4,2
7,player,3,179,1
7,dealer,3,50,3
7,player,3,34,3
7,player,3,82,2
7,dealer,3,44,3
7,player,3,41,3
7,dealer,3,67,2
7,dealer,3,42,3
7,player,3,8,1
7,dealer,3,5,1
7,player,3,1,2
7,player,3,1,3
7,player,3,1,3
7,player,3,2,2
7,player,3,1,3
7,dealer,3,1,2
7,player,3,2,2
7,dealer,4,336,1
7,dealer,4,297,3
7,dealer,4,307,2
7,player,4,2,2
7,player,4,5,3
7,player,4,7,2
7,player,4,7,2
7,player,4,3,1
7,player,4,2,3
7,player,4,5,1
7,dealer,4,6,1
7,dealer,4,7,3
7,player,4,2,2
7,player,4,2,1
7,dealer,4,2,3
7,dealer,4,1,3
7,dealer,4,5,2
7,dealer,4,1,2
7,player,4,1,3
7,dealer,4,1,3
8,player,1,147,3
8,player,1,290,2
8,dealer,1,333,1
8,player,1,4,2
8,dealer,1,169,3
8,player,1,3,2
8,dealer,1,5,2
8,player,1,3,3
8,player,1,6,2
8,player,1,5,3
8,dealer,1,8,1
8,player,1,4,3
8,player,1,4,3
8,player,1,3,3
8,player,1,4,1
8,player,1,2,1
8,dealer,1,1,3
8,player,1,2,1
8,player,1,1,3
8,dealer,1,1,2
8,player,2,161,3
8,dealer,2,92,3
8,player,2,153,2
8,dealer,2,133,2
8,player,2,345,1
8,player,2,5,1
8,player,2,71,3
8,dealer,2,4,1
8,dealer,2,6,2
8,player,2,8,2
8,player,2,4,1
8,dealer,2,5,3
8,player,2,4,3
8,player,2,2,3
8,dealer,2,1,3
8,player,2,2,2
8,player,2,1,2
8,player,2,3,2
8,player,3,166,1
8,dealer,3,41,3
8,dealer,3,54,3
8,dealer,3,46,3
8,dealer,3,153,1
8,dealer,3,89,2
8,player,3,68,2
8,player,3,72,2
8,dealer,3,72,2
8,player,3,39,3
8,dealer,3,9,1
8,player,3,47,3
8,player,3,41,3
8,player,3,1,2
8,player,3,41,3
8,dealer,3,35,3
8,player,3,1,3
8,player,3,2,2
8,dealer,3,3,2
8,player,3,6,1
8,player,3,1,2
8,dealer,3,2,2
8,dealer,3,1,3
8,player,3,4,1
8,player,3,1,2
8,player,3,1,2
8,player,3,1,3
8,player,3,1,1
8,player,3,1,3
8,dealer,4,317,3
8,dealer,4,296,2
8,dealer,4,325,1
8,player,4,4,1
8,player,4,7,1
8,dealer,4,5,2
8,player,4,3,1
8,player,4,4,2
8,dealer,4,7,1
8,player,4,2,2
8,player,4,1,3
8,dealer,4,2,3
8,dealer,4,2,3
8,dealer,4,6,3
8,player,4,5,3
8,dealer,4,1,2
8,dealer,4,3,3
8,player,4,2,1
8,player,4,3,2
8,player,4,2,3
9,player,1,341,2
9,dealer,1,309,1
9,player,1,161,3
9,player,1,6,3
9,dealer,1,131,3
9,player,1,2,3
9,dealer,1,8,1
9,player,1,3,2
9,player,1,4,3
9,player,1,6,2
9,player,1,4,1
9,dealer,1,5,2
9,dealer,1,5,2
9,player,1,1,1
9,player,1,4,1
9,player,1,3,3
9,player,1,1,3
9,player,1,3,3
9,player,1,1,1
9,player,2,349,1
9,player,2,139,2
9,dealer,2,136,2
9,player,2,152,3
9,player,2,78,3
9,dealer,2,97,3
9,player,2,11,2
9,player,2,8,1
9,player,2,7,3
9,player,2,1,3
9,dealer,2,4,3
9,dealer,2,2,2
9,dealer,2,2,3
9,player,2,2,3
9,player,2,2,2
9,dealer,2,1,1
9,player,2,1,1
9,dealer,2,2,1
9,player,2,1,3
9,player,2,2,2
9,player,2,2,2
9,dealer,3,56,3
9,player,3,39,3
9,dealer,3,148,1
9,dealer,3,45,3
9,player,3,153,1
9,dealer,3,43,3
9,dealer,3,86,2
9,player,3,87,2
9,player,3,86,2
9,dealer,3,10,1
9,dealer,3,38,3
9,dealer,3,82,2
9,player,3,29,3
9,player,3,7,1
9,player,3,42,3
9,player,3,32,3
9,player,3,1,3
9,player,3,2,3
9,dealer,3,1,2
9,player,3,1,2
9,player,3,1,1
9,player,3,2,1
9,dealer,3,4,2
9,player,3,2,2
9,player,3,1,2
9,player,3,1,3
9,dealer,4,307,3
9,dealer,4,322,2
9,dealer,4,313,1
9,player,4,1,2
9,player,4,7,1
9,dealer,4,2,3
9,dealer,4,6,1
9,player,4,3,3
9,dealer,4,7,3
9,dealer,4,2,3
9,player,4,3,3
9,player,4,1,3
9,dealer,4,9,2
9,player,4,2,2
9,dealer,4,3,2
9,player,4,2,1
9,player,4,1,2
9,player,4,3,3
9,player,4,2,2
9,player,4,1,2
9,player,4,1,1
9,dealer,4,1,3
10,dealer,1,305,1
10,player,1,335,2
10,dealer,1,161,3
10,dealer,1,7,1
10,player,1,150,3
10,player,1,3,3
10,player,1,4,1
10,dealer,1,3,3
10,player,1,2,3
10,player,1,5,1
10,dealer,1,1,3
10,player,1,1,3
10,player,1,2,1
10,dealer,1,1,2
10,player,1,2,2
10,player,1,2,2
10,player,1,2,1
10,player,1,2,3
10,dealer,1,4,2
10,dealer,1,2,2
10,player,1,1,3
10,player,1,2,2
10,dealer,2,147,2
10,player,2,335,1
10,dealer,2,66,3
10,player,2,160,3
10,player,2,147,2
10,player,2,4,2
10,player,2,9,2
10,player,2,98,3
10,player,2,2,3
10,dealer,2,6,1
10,player,2,9,1
10,dealer,2,5,3
10,player,2,2,1
10,dealer,2,1,1
10,player,2,1,3
10,dealer,2,3,2
10,player,2,1,2
10,player,2,1,2
10,player,2,1,3
10,player,2,1,3
10,player,2,1,3
10,dealer,3,85,2
10,player,3,40,3
10,dealer,3,38,3
10,player,3,164,1
10,dealer,3,174,1
10,dealer,3,35,3
10,player,3,87,2
10,player,3,35,3
10,player,3,24,3
10,dealer,3,85,2
10,dealer,3,37,3
10,player,3,37,3
10,player,3,6,1
10,player,3,86,2
10,dealer,3,48,3
10,dealer,3,6,1
10,player,3,1,2
10,player,3,1,1
10,player,3,1,3
10,player,3,1,2
10,player,3,2,1
10,player,3,1,2
10,player,3,1,3
10,player,3,2,3
10,player,3,1,3
10,dealer,3,1,3
10,dealer,4,350,1
10,dealer,4,269,3
10,player,4,8,2
10,dealer,4,313,2
10,dealer,4,3,3
10,player,4,3,3
10,player,4,5,3
10,dealer,4,4,3
10,player,4,6,1
10,player,4,7,1
10,player,4,5,2
10,dealer,4,5,2
10,player,4,1,2
10,dealer,4,1,3
10,dealer,4,6,1
10,player,4,1,1
10,dealer,4,3,3
10,dealer,4,4,2
10,player,4,1,2
10,player,4,4,2
10,player,4,1,3
11,player,1,153,3
11,dealer,1,312,1
11,dealer,1,166,3
11,player,1,8,1
11,player,1,312,2
11,player,1,2,3
11,player,1,5,3
11,dealer,1,6,2
11,player,1,4,1
11,player,1,3,2
11,dealer,1,10,1
11,dealer,1,2,2
11,dealer,1,4,3
11,player,1,1,2
11,player,1,1,3
11,player,1,2,3
11,player,1,1,3
11,player,1,1,3
11,player,1,3,2
11,dealer,1,1,3
11,player,2,141,3
11,player,2,327,1
11,dealer,2,148,2
11,player,2,81,3
11,player,2,172,2
11,dealer,2,79,3
11,player,2,10,1
11,player,2,4,2
11,player,2,7,3
11,player,2,3,2
11,player,2,1,3
11,dealer,2,5,3
11,player,2,4,2
11,player,2,2,3
11,player,2,5,1
11,player,2,1,3
11,dealer,2,5,1
11,player,2,1,3
11,dealer,2,1,3
11,player,3,36,3
11,dealer,3,85,2
11,player,3,88,2
11,dealer,3,143,1
11,dealer,3,82,2
11,player,3,170,1
11,dealer,3,40,3
11,dealer,3,41,3
11,player,3,39,3
11,player,3,75,2
11,player,3,37,3
11,dealer,3,49,3
11,player,3,41,3
11,player,3,5,1
11,player,3,1,3
11,dealer,3,40,3
11,player,3,2,3
11,player,3,1,1
11,dealer,3,2,3
11,player,3,1,3
11,dealer,3,4,1
11,player,3,1,3
11,player,3,4,1
11,dealer,3,2,2
11,player,3,1,2
11,player,3,1,2
11,player,3,1,3
11,dealer,3,1,3
11,player,3,1,2
11,player,3,1,2
11,dealer,3,1,3
11,dealer,4,325,1
11,dealer,4,7,1
11,dealer,4,289,3
11,dealer,4,322,2
11,player,4,9,1
11,dealer,4,4,2
11,player,4,7,2
11,player,4,2,2
11,player,4,2,2
11,dealer,4,5,3
11,player,4,1,3
11,dealer,4,2,2
11,player,4,2,1
11,player,4,4,2
11,player,4,2,1
11,dealer,4,2,3
11,player,4,2,3
11,player,4,6,2
11,dealer,4,2,3
11,player,4,1,3
11,player,4,1,2
12,player,1,305,2
12,player,1,161,3
12,dealer,1,157,3
12,dealer,1,325,1
12,player,1,5,3
12,player,1,4,2
12,dealer,1,9,1
12,player,1,6,2
12,dealer,1,5,2
12,player,1,1,1
12,player,1,2,3
12,dealer,1,1,3
12,player,1,3,1
12,player,1,3,3
12,player,1,3,2
12,dealer,1,4,2
12,dealer,1,1,3
12,player,1,1,3
12,player,1,1,1
12,player,1,1,3
12,player,2,313,1
12,player,2,10,1
12,dealer,2,161,2
12,player,2,70,3
12,player,2,168,2
12,player,2,160,3
12,dealer,2,84,3
12,player,2,3,3
12,player,2,2,3
12,player,2,2,3
12,player,2,3,1
12,player,2,6,2
12,dealer,2,1,2
12,dealer,2,5,3
12,dealer,2,5,1
12,player,2,2,3
12,dealer,2,3,1
12,dealer,3,69,2
12,player,3,167,1
12,dealer,3,46,3
12,dealer,3,82,2
12,dealer,3,36,3
12,player,3,28,3
12,player,3,88,2
12,dealer,3,42,3
12,player,3,42,3
12,player,3,94,2
12,dealer,3,40,3
12,dealer,3,161,1
12,player,3,49,3
12,dealer,3,2,2
12,player,3,6,1
12,player,3,7,1
12,player,3,2,2
12,player,3,26,3
12,player,3,1,3
12,dealer,3,6,1
12,player,3,1,2
12,player,3,1,2
12,dealer,3,1,3
12,player,3,1,2
12,dealer,4,310,1
12,dealer,4,323,3
12,dealer,4,310,2
12,dealer,4,8,3
12,player,4,3,3
12,player,4,4,2
12,player,4,9,1
12,dealer,4,9,1
12,player,4,4,2
12,player,4,3,1
12,dealer,4,1,3
12,dealer,4,1,3
12,player,4,2,2
12,player,4,1,3
12,dealer,4,1,2
12,dealer,4,1,3
12,player,4,1,2
12,player,4,1,1
12,player,4,1,1
12,dealer,4,4,2
12,player,4,1,2
12,player,4,1,3
12,player,4,1,3
13,player,1,158,3
13,player,1,308,2
13,dealer,1,315,1
13,dealer,1,163,3
13,dealer,1,12,1
13,player,1,5,1
13,dealer,1,6,2
13,dealer,1,3,2
13,player,1,5,2
13,player,1,3,3
13,player,1,2,1
13,player,1,2,1
13,dealer,1,1,3
13,player,1,2,2
13,player,1,3,3
13,player,1,2,1
13,dealer,1,2,2
13,player,1,1,3
13,player,1,3,2
13,player,1,1,3
13,dealer,2,154,2
13,player,2,154,3
13,player,2,326,1
13,player,2,175,2
13,player,2,82,3
13,dealer,2,57,3
13,dealer,2,5,3
13,player,2,1,3
13,player,2,9,2
13,player,2,2,3
13,player,2,8,1
13,dealer,2,1,3
13,dealer,2,7,1
13,player,2,3,3
13,player,2,2,1
13,dealer,2,2,2
13,player,2,1,2
13,player,2,2,2
13,dealer,2,1,1
13,player,2,1,2
13,dealer,3,160,1
13,dealer,3,55,3
13,player,3,158,1
13,player,3,47,3
13,player,3,73,2
13,dealer,3,39,3
13,player,3,32,3
13,dealer,3,97,2
13,dealer,3,75,2
13,dealer,3,46,3
13,player,3,77,2
13,dealer,3,27,3
13,player,3,43,3
13,player,3,44,3
13,player,3,2,3
13,player,3,2,1
13,player,3,8,1
13,player,3,1,3
13,dealer,3,4,1
13,player,3,1,3
13,player,3,1,3
13,player,3,1,2
13,player,3,1,3
13,player,3,1,1
13,dealer,3,1,2
13,player,3,1,2
13,player,3,1,2
13,dealer,4,304,2
13,dealer,4,318,1
13,dealer,4,314,3
13,dealer,4,6,2
13,dealer,4,8,1
13,player,4,8,1
13,player,4,3,2
13,player,4,2,1
13,player,4,6,3
13,dealer,4,5,3
13,player,4,4,2
13,dealer,4,4,2
13,dealer,4,4,3
13,player,4,1,3
13,player,4,2,3
13,player,4,1,2
13,player,4,1,3
13,dealer,4,1,3
13,player,4,1,2
13,player,4,3,1
13,dealer,4,1,3
13,player,4,1,1
14,dealer,1,170,3
14,player,1,316,2
14,player,1,5,2
14,dealer,1,319,1
14,dealer,1,4,2
14,player,1,133,3
14,player,1,1,1
14,player,1,4,3
14,dealer,1,5,2
14,player,1,7,3
14,dealer,1,8,1
14,player,1,4,1
14,player,1,7,1
14,player,1,2,3
14,player,1,3,3
14,player,1,1,2
14,player,1,1,3
14,dealer,1,1,3
14,player,1,2,3
14,player,1,1,1
14,player,1,2,2
14,dealer,1,1,3
14,player,2,161,3
14,player,2,143,2
14,player,2,353,1
14,dealer,2,65,3
14,dealer,2,149,2
14,player,2,68,3
14,player,2,4,3
14,dealer,2,11,1
14,player,2,10,2
14,player,2,3,2
14,player,2,2,3
14,player,2,11,1
14,player,2,4,1
14,dealer,2,1,2
14,dealer,2,3,3
14,player,2,1,3
14,dealer,2,2,2
14,player,2,2,2
14,player,2,1,3
14,dealer,2,1,1
14,player,2,2,2
14,player,3,159,1
14,dealer,3,40,3
14,dealer,3,8,1
14,player,3,52,3
14,dealer,3,85,2
14,dealer,3,44,3
14,dealer,3,170,1
14,player,3,71,2
14,player,3,1,3
14,player,3,27,3
14,player,3,2,2
14,player,3,83,2
14,dealer,3,35,3
14,dealer,3,83,2
14,player,3,35,3
14,player,3,44,3
14,player,3,1,2
14,player,3,3,1
14,player,3,1,2
14,dealer,3,1,2
14,player,3,1,3
14,dealer,3,41,3
14,player,3,1,2
14,player,3,1,3
14,player,3,2,2
14,player,3,2,3
14,player,3,3,1
14,dealer,4,328,2
14,dealer,4,292,3
14,dealer,4,340,1
14,dealer,4,6,1
14,player,4,8,2
14,player,4,1,2
14,player,4,5,1
14,dealer,4,1,3
14,player,4,5,2
14,dealer,4,2,3
14,dealer,4,1,3
14,dealer,4,3,2
14,player,4,1,1
14,player,4,1,1
14,player,4,2,2
14,player,4,2,3
15,dealer,1,332,1
15,player,1,329,2
15,dealer,1,6,2
15,player,1,142,3
15,dealer,1,152,3
15,player,1,1,3
15,dealer,1,2,3
15,player,1,2,3
15,player,1,2,1
15,player,1,1,1
15,dealer,1,8,1
15,player,1,3,1
15,player,1,4,2
15,player,1,1,2
15,player,1,3,3
15,dealer,1,2,2
15,dealer,1,3,2
15,player,1,3,3
15,player,1,1,3
15,dealer,1,2,3
15,player,2,7,3
15,player,2,13,2
15,dealer,2,86,3
15,player,2,312,1
15,dealer,2,143,2
15,player,2,177,2
15,player,2,137,3
15,player,2,92,3
15,player,2,5,1
15,dealer,2,1,2
15,player,2,1,2
15,dealer,2,3,2
15,player,2,1,3
15,player,2,3,1
15,dealer,2,5,3
15,dealer,2,7,1
15,dealer,2,1,2
15,player,2,1,3
15,player,2,1,2
15,player,2,1,3
15,player,2,1,2
15,dealer,3,45,3
15,dealer,3,75,2
15,player,3,49,3
15,dealer,3,154,1
15,dealer,3,40,3
15,player,3,87,2
15,dealer,3,79,2
15,player,3,91,2
15,dealer,3,35,3
15,player,3,156,1
15,player,3,50,3
15,player,3,35,3
15,player,3,47,3
15,dealer,3,32,3
15,dealer,3,2,3
15,dealer,3,1,3
15,player,3,3,2
15,player,3,3,3
15,player,3,2,2
15,player,3,3,1
15,dealer,3,4,1
15,dealer,3,2,2
15,player,3,1,1
15,dealer,4,308,1
15,dealer,4,329,2
15,dealer,4,311,3
15,player,4,3,3
15,dealer,4,3,3
15,player,4,2,2
15,dealer,4,11,1
15,dealer,4,2,3
15,player,4,3,2
15,player,4,3,1
15,player,4,1,3
15,player,4,3,2
15,player,4,1,1
15,player,4,3,1
15,player,4,1,3
15,dealer,4,3,2
